Time,root.CNNP.QF.1#.QF1RCP604MP.numvalue
2019-06-01T17:55:52.000+08:00,4.683
2019-06-01T17:56:06.000+08:00,4.693
2019-06-01T18:43:46.000+08:00,4.682
2019-06-01T18:43:50.000+08:00,4.695
2019-06-01T18:53:05.000+08:00,4.704
2019-06-01T18:53:07.000+08:00,4.705
2019-06-01T18:53:51.000+08:00,4.715
2019-06-01T18:54:01.000+08:00,4.716
2019-06-01T19:02:12.000+08:00,4.705
2019-06-01T19:03:03.000+08:00,4.717
2019-06-01T19:03:14.000+08:00,4.707
2019-06-01T19:07:08.000+08:00,4.697
2019-06-01T19:07:27.000+08:00,4.707
2019-06-01T19:10:02.000+08:00,4.697
2019-06-01T19:10:09.000+08:00,4.696
2019-06-01T19:10:33.000+08:00,4.707
2019-06-01T19:10:53.000+08:00,4.696
2019-06-01T19:19:18.000+08:00,4.686
2019-06-01T19:19:24.000+08:00,4.696
2019-06-01T19:31:20.000+08:00,4.686
2019-06-01T19:31:33.000+08:00,4.697
2019-06-01T19:45:39.000+08:00,4.707
2019-06-01T19:45:56.000+08:00,4.708
2019-06-01T19:46:33.000+08:00,4.697
2019-06-01T19:47:04.000+08:00,4.696
2019-06-01T19:47:39.000+08:00,4.706
2019-06-01T19:47:55.000+08:00,4.709
2019-06-01T19:49:22.000+08:00,4.699
2019-06-01T19:50:42.000+08:00,4.71
2019-06-01T19:54:29.000+08:00,4.698
2019-06-01T19:54:41.000+08:00,4.709
2019-06-01T19:56:44.000+08:00,4.699
2019-06-01T19:59:05.000+08:00,4.695
2019-06-01T19:59:49.000+08:00,4.705
2019-06-01T20:02:56.000+08:00,4.693
2019-06-01T20:03:11.000+08:00,4.704
2019-06-01T20:07:12.000+08:00,4.692
2019-06-01T20:08:40.000+08:00,4.703
2019-06-01T20:10:43.000+08:00,4.693
2019-06-01T20:11:19.000+08:00,4.704
2019-06-01T20:11:30.000+08:00,4.693
2019-06-01T20:11:35.000+08:00,4.706
2019-06-01T20:12:06.000+08:00,4.696
2019-06-01T20:14:02.000+08:00,4.706
2019-06-01T20:14:12.000+08:00,4.695
2019-06-01T20:18:10.000+08:00,4.706
2019-06-01T20:18:42.000+08:00,4.71
2019-06-01T20:19:11.000+08:00,4.699
2019-06-01T20:24:47.000+08:00,4.695
2019-06-01T20:25:41.000+08:00,4.706
2019-06-01T20:26:08.000+08:00,4.696
2019-06-01T20:35:25.000+08:00,4.706
2019-06-01T20:36:27.000+08:00,4.71
2019-06-01T20:37:11.000+08:00,4.717
2019-06-01T20:38:44.000+08:00,4.707
2019-06-01T20:39:30.000+08:00,4.718
2019-06-01T20:39:37.000+08:00,4.72
2019-06-01T20:40:34.000+08:00,4.709
2019-06-01T20:41:12.000+08:00,4.72
2019-06-01T20:42:09.000+08:00,4.71
2019-06-01T20:43:22.000+08:00,4.72
2019-06-01T20:45:54.000+08:00,4.728
2019-06-01T20:46:14.000+08:00,4.731
2019-06-01T20:47:12.000+08:00,4.721
2019-06-01T20:47:30.000+08:00,4.732
2019-06-01T20:48:17.000+08:00,4.738
2019-06-01T20:51:32.000+08:00,4.727
2019-06-01T20:52:16.000+08:00,4.737
2019-06-01T20:55:00.000+08:00,4.743
2019-06-01T20:55:39.000+08:00,4.732
2019-06-01T20:56:11.000+08:00,4.745
2019-06-01T20:58:50.000+08:00,4.734
2019-06-01T20:58:55.000+08:00,4.746
2019-06-01T20:59:12.000+08:00,4.735
2019-06-01T21:08:55.000+08:00,4.727
2019-06-01T21:09:27.000+08:00,4.725
2019-06-01T21:10:10.000+08:00,4.735
2019-06-01T21:10:27.000+08:00,4.738
2019-06-01T21:10:59.000+08:00,4.727
2019-06-01T21:11:24.000+08:00,4.724
2019-06-01T21:12:47.000+08:00,4.735
2019-06-01T21:13:36.000+08:00,4.724
2019-06-01T21:16:48.000+08:00,4.717
2019-06-01T21:20:22.000+08:00,4.714
2019-06-01T21:38:03.000+08:00,4.706
2019-06-01T21:38:27.000+08:00,4.716
2019-06-01T21:43:52.000+08:00,4.705
2019-06-01T21:44:12.000+08:00,4.716
2019-06-01T21:44:42.000+08:00,4.705
2019-06-01T21:48:25.000+08:00,4.704
2019-06-01T21:53:35.000+08:00,4.714
2019-06-01T21:54:18.000+08:00,4.704
2019-06-01T22:14:57.000+08:00,4.717
2019-06-01T22:15:07.000+08:00,4.706
2019-06-01T22:22:02.000+08:00,4.716
2019-06-01T22:22:45.000+08:00,4.706
2019-06-01T22:32:30.000+08:00,4.696
2019-06-01T22:32:34.000+08:00,4.706
2019-06-01T22:51:31.000+08:00,4.694
2019-06-01T22:51:38.000+08:00,4.706
2019-06-01T22:51:45.000+08:00,4.706
2019-06-01T23:09:46.000+08:00,4.695
2019-06-01T23:09:48.000+08:00,4.694
2019-06-01T23:10:41.000+08:00,4.705
2019-06-01T23:11:21.000+08:00,4.706
2019-06-01T23:16:11.000+08:00,4.695
2019-06-01T23:17:12.000+08:00,4.705
2019-06-01T23:18:09.000+08:00,4.694
2019-06-01T23:18:51.000+08:00,4.704
2019-06-01T23:25:36.000+08:00,4.693
2019-06-01T23:25:42.000+08:00,4.703
2019-06-01T23:26:14.000+08:00,4.705
2019-06-01T23:32:19.000+08:00,4.695
2019-06-01T23:32:40.000+08:00,4.705
2019-06-01T23:41:15.000+08:00,4.694
2019-06-01T23:41:37.000+08:00,4.704
2019-06-01T23:47:30.000+08:00,4.693
2019-06-01T23:47:35.000+08:00,4.704
2019-06-01T23:56:45.000+08:00,4.693
2019-06-01T23:57:06.000+08:00,4.704
2019-06-02T00:01:03.000+08:00,4.693
2019-06-02T00:02:09.000+08:00,4.703
2019-06-02T00:02:34.000+08:00,4.704
2019-06-02T00:11:08.000+08:00,4.693
2019-06-02T00:11:11.000+08:00,4.704
2019-06-02T00:14:18.000+08:00,4.694
2019-06-02T00:15:09.000+08:00,4.704
2019-06-02T00:15:21.000+08:00,4.704
2019-06-02T00:17:48.000+08:00,4.693
2019-06-02T00:17:51.000+08:00,4.693
2019-06-02T00:18:21.000+08:00,4.704
2019-06-02T00:18:40.000+08:00,4.692
2019-06-02T00:18:46.000+08:00,4.703
2019-06-02T00:19:08.000+08:00,4.693
2019-06-02T00:20:10.000+08:00,4.704
2019-06-02T00:20:56.000+08:00,4.694
2019-06-02T00:22:09.000+08:00,4.704
2019-06-02T00:22:13.000+08:00,4.693
2019-06-02T00:59:42.000+08:00,4.704
2019-06-02T01:00:10.000+08:00,4.693
2019-06-02T01:01:24.000+08:00,4.704
2019-06-02T01:02:41.000+08:00,4.704
2019-06-02T01:10:09.000+08:00,4.694
2019-06-02T01:10:19.000+08:00,4.704
2019-06-02T01:13:33.000+08:00,4.694
2019-06-02T01:13:35.000+08:00,4.692
2019-06-02T01:13:56.000+08:00,4.703
2019-06-02T01:14:12.000+08:00,4.704
2019-06-02T01:15:42.000+08:00,4.693
2019-06-02T01:17:09.000+08:00,4.704
2019-06-02T01:19:43.000+08:00,4.693
2019-06-02T01:50:34.000+08:00,4.703
2019-06-02T01:51:02.000+08:00,4.691
2019-06-02T01:54:13.000+08:00,4.703
2019-06-02T01:54:44.000+08:00,4.691
2019-06-02T02:01:50.000+08:00,4.682
2019-06-02T02:02:15.000+08:00,4.693
2019-06-02T02:08:09.000+08:00,4.682
2019-06-02T02:08:27.000+08:00,4.681
2019-06-02T02:09:07.000+08:00,4.691
2019-06-02T02:09:10.000+08:00,4.692
2019-06-02T02:09:15.000+08:00,4.681
2019-06-02T02:09:20.000+08:00,4.691
2019-06-02T02:31:36.000+08:00,4.679
2019-06-02T02:32:03.000+08:00,4.69
2019-06-02T02:59:19.000+08:00,4.68
2019-06-02T02:59:35.000+08:00,4.69
2019-06-02T03:00:33.000+08:00,4.679
2019-06-02T03:00:54.000+08:00,4.689
2019-06-02T03:03:16.000+08:00,4.69
2019-06-02T03:04:14.000+08:00,4.679
2019-06-02T03:04:39.000+08:00,4.679
2019-06-02T03:05:29.000+08:00,4.689
2019-06-02T03:05:44.000+08:00,4.689
2019-06-02T03:09:42.000+08:00,4.678
2019-06-02T03:09:59.000+08:00,4.688
2019-06-02T03:17:39.000+08:00,4.678
2019-06-02T03:17:50.000+08:00,4.688
2019-06-02T03:50:20.000+08:00,4.678
2019-06-02T03:50:35.000+08:00,4.689
2019-06-02T03:52:26.000+08:00,4.678
2019-06-02T03:52:51.000+08:00,4.688
2019-06-02T04:04:52.000+08:00,4.678
2019-06-02T04:05:49.000+08:00,4.688
2019-06-02T04:05:53.000+08:00,4.689
2019-06-02T04:06:59.000+08:00,4.679
2019-06-02T04:07:23.000+08:00,4.678
2019-06-02T04:10:28.000+08:00,4.69
2019-06-02T04:11:31.000+08:00,4.679
2019-06-02T04:12:03.000+08:00,4.679
2019-06-02T04:12:34.000+08:00,4.689
2019-06-02T04:13:04.000+08:00,4.691
2019-06-02T04:13:34.000+08:00,4.679
2019-06-02T04:14:00.000+08:00,4.679
2019-06-02T04:14:41.000+08:00,4.69
2019-06-02T04:15:24.000+08:00,4.679
2019-06-02T04:15:25.000+08:00,4.679
2019-06-02T04:16:17.000+08:00,4.69
2019-06-02T04:19:09.000+08:00,4.691
2019-06-02T04:20:26.000+08:00,4.68
2019-06-02T04:20:28.000+08:00,4.679
2019-06-02T04:20:59.000+08:00,4.69
2019-06-02T04:21:35.000+08:00,4.69
2019-06-02T04:30:44.000+08:00,4.679
2019-06-02T04:31:49.000+08:00,4.69
2019-06-02T04:32:08.000+08:00,4.68
2019-06-02T04:32:10.000+08:00,4.679
2019-06-02T04:47:24.000+08:00,4.667
2019-06-02T04:47:33.000+08:00,4.677
2019-06-02T04:47:39.000+08:00,4.68
2019-06-02T04:47:51.000+08:00,4.67
2019-06-02T04:50:16.000+08:00,4.68
2019-06-02T04:52:07.000+08:00,4.67
2019-06-02T04:53:01.000+08:00,4.68
2019-06-02T04:54:15.000+08:00,4.67
2019-06-02T04:56:50.000+08:00,4.666
2019-06-02T04:57:04.000+08:00,4.676
2019-06-02T05:02:59.000+08:00,4.68
2019-06-02T05:04:06.000+08:00,4.67
2019-06-02T05:05:12.000+08:00,4.682
2019-06-02T05:05:48.000+08:00,4.671
2019-06-02T05:08:20.000+08:00,4.666
2019-06-02T05:08:50.000+08:00,4.677
2019-06-02T05:10:43.000+08:00,4.667
2019-06-02T05:12:59.000+08:00,4.677
2019-06-02T05:16:33.000+08:00,4.667
2019-06-02T05:17:07.000+08:00,4.677
2019-06-02T05:19:49.000+08:00,4.667
2019-06-02T05:21:06.000+08:00,4.677
2019-06-02T05:23:55.000+08:00,4.667
2019-06-02T05:24:03.000+08:00,4.678
2019-06-02T05:25:47.000+08:00,4.681
2019-06-02T05:26:58.000+08:00,4.671
2019-06-02T05:28:48.000+08:00,4.681
2019-06-02T05:29:47.000+08:00,4.671
2019-06-02T05:31:12.000+08:00,4.681
2019-06-02T05:32:42.000+08:00,4.671
2019-06-02T05:33:16.000+08:00,4.683
2019-06-02T05:35:29.000+08:00,4.672
2019-06-02T05:36:08.000+08:00,4.683
2019-06-02T05:44:50.000+08:00,4.672
2019-06-02T05:56:12.000+08:00,4.683
2019-06-02T05:56:52.000+08:00,4.673
2019-06-02T06:02:19.000+08:00,4.686
2019-06-02T06:02:42.000+08:00,4.675
2019-06-02T06:03:28.000+08:00,4.667
2019-06-02T06:04:15.000+08:00,4.677
2019-06-02T06:22:02.000+08:00,4.685
2019-06-02T06:22:54.000+08:00,4.688
2019-06-02T06:43:30.000+08:00,4.678
2019-06-02T06:43:57.000+08:00,4.688
2019-06-02T06:56:32.000+08:00,4.695
2019-06-02T06:57:35.000+08:00,4.685
2019-06-02T07:02:37.000+08:00,4.695
2019-06-02T07:05:35.000+08:00,4.684
2019-06-02T07:06:32.000+08:00,4.694
2019-06-02T07:07:58.000+08:00,4.683
2019-06-02T07:09:18.000+08:00,4.693
2019-06-02T07:17:51.000+08:00,4.683
2019-06-02T07:18:07.000+08:00,4.695
2019-06-02T07:19:20.000+08:00,4.684
2019-06-02T07:19:41.000+08:00,4.695
2019-06-02T07:25:46.000+08:00,4.699
2019-06-02T07:28:17.000+08:00,4.705
2019-06-02T07:32:51.000+08:00,4.695
2019-06-02T07:41:55.000+08:00,4.705
2019-06-02T07:42:14.000+08:00,4.695
2019-06-02T07:55:58.000+08:00,4.688
2019-06-02T07:56:15.000+08:00,4.701
2019-06-02T07:57:04.000+08:00,4.689
2019-06-02T08:04:10.000+08:00,4.682
2019-06-02T08:04:21.000+08:00,4.692
2019-06-02T08:08:41.000+08:00,4.7
2019-06-02T08:09:45.000+08:00,4.687
2019-06-02T08:09:46.000+08:00,4.698
2019-06-02T08:11:19.000+08:00,4.702
2019-06-02T08:12:48.000+08:00,4.692
2019-06-02T08:13:47.000+08:00,4.702
2019-06-02T08:18:50.000+08:00,4.709
2019-06-02T08:19:35.000+08:00,4.698
2019-06-02T08:20:40.000+08:00,4.708
2019-06-02T08:21:12.000+08:00,4.698
2019-06-02T08:21:23.000+08:00,4.708
2019-06-02T08:22:26.000+08:00,4.698
2019-06-02T08:23:05.000+08:00,4.708
2019-06-02T08:24:11.000+08:00,4.713
2019-06-02T08:24:24.000+08:00,4.702
2019-06-02T08:25:42.000+08:00,4.698
2019-06-02T08:26:26.000+08:00,4.692
2019-06-02T08:27:52.000+08:00,4.687
2019-06-02T08:30:10.000+08:00,4.698
2019-06-02T08:31:09.000+08:00,4.685
2019-06-02T08:32:00.000+08:00,4.696
2019-06-02T08:33:01.000+08:00,4.685
2019-06-02T08:33:44.000+08:00,4.696
2019-06-02T08:34:24.000+08:00,4.686
2019-06-02T08:34:28.000+08:00,4.697
2019-06-02T08:46:59.000+08:00,4.704
2019-06-02T08:47:00.000+08:00,4.694
2019-06-02T08:47:43.000+08:00,4.705
2019-06-02T08:48:05.000+08:00,4.708
2019-06-02T08:52:10.000+08:00,4.715
2019-06-02T08:52:18.000+08:00,4.72
2019-06-02T08:52:54.000+08:00,4.726
2019-06-02T08:52:55.000+08:00,4.716
2019-06-02T08:56:08.000+08:00,4.707
2019-06-02T08:56:09.000+08:00,4.718
2019-06-02T08:56:11.000+08:00,4.708
2019-06-02T08:56:45.000+08:00,4.719
2019-06-02T09:02:41.000+08:00,4.726
2019-06-02T09:02:58.000+08:00,4.729
2019-06-02T09:03:28.000+08:00,4.717
2019-06-02T09:03:37.000+08:00,4.729
2019-06-02T09:08:20.000+08:00,4.737
2019-06-02T09:08:38.000+08:00,4.725
2019-06-02T09:08:55.000+08:00,4.738
2019-06-02T09:10:56.000+08:00,4.727
2019-06-02T09:12:24.000+08:00,4.739
2019-06-02T09:12:35.000+08:00,4.729
2019-06-02T09:13:15.000+08:00,4.739
2019-06-02T09:13:26.000+08:00,4.743
2019-06-02T09:14:01.000+08:00,4.732
2019-06-02T09:14:12.000+08:00,4.729
2019-06-02T09:14:20.000+08:00,4.739
2019-06-02T09:14:47.000+08:00,4.742
2019-06-02T09:17:53.000+08:00,4.749
2019-06-02T09:20:38.000+08:00,4.761
2019-06-02T09:21:27.000+08:00,4.764
2019-06-02T09:21:32.000+08:00,4.753
2019-06-02T09:22:22.000+08:00,4.764
2019-06-02T09:26:29.000+08:00,4.771
2019-06-02T09:27:30.000+08:00,4.759
2019-06-02T09:27:57.000+08:00,4.769
2019-06-02T09:31:38.000+08:00,4.758
2019-06-02T09:32:05.000+08:00,4.77
2019-06-02T09:32:19.000+08:00,4.76
2019-06-02T09:33:54.000+08:00,4.754
2019-06-02T09:34:56.000+08:00,4.765
2019-06-02T09:35:08.000+08:00,4.754
2019-06-02T09:36:57.000+08:00,4.749
2019-06-02T09:42:47.000+08:00,4.744
2019-06-02T09:45:56.000+08:00,4.738
2019-06-02T09:51:30.000+08:00,4.734
2019-06-02T10:03:03.000+08:00,4.728
2019-06-02T10:03:46.000+08:00,4.739
2019-06-02T10:03:56.000+08:00,4.728
2019-06-02T10:07:04.000+08:00,4.738
2019-06-02T10:07:34.000+08:00,4.728
2019-06-02T10:08:44.000+08:00,4.738
2019-06-02T10:12:01.000+08:00,4.727
2019-06-02T10:13:09.000+08:00,4.737
2019-06-02T10:15:31.000+08:00,4.725
2019-06-02T10:16:10.000+08:00,4.736
2019-06-02T10:16:56.000+08:00,4.724
2019-06-02T10:17:05.000+08:00,4.735
2019-06-02T10:24:06.000+08:00,4.724
2019-06-02T10:24:09.000+08:00,4.723
2019-06-02T10:24:13.000+08:00,4.734
2019-06-02T10:24:48.000+08:00,4.736
2019-06-02T10:25:39.000+08:00,4.723
2019-06-02T10:27:02.000+08:00,4.733
2019-06-02T10:28:49.000+08:00,4.723
2019-06-02T10:28:51.000+08:00,4.723
2019-06-02T10:29:25.000+08:00,4.733
2019-06-02T10:29:36.000+08:00,4.734
2019-06-02T10:30:42.000+08:00,4.723
2019-06-02T10:31:06.000+08:00,4.732
2019-06-02T10:32:22.000+08:00,4.72
2019-06-02T10:32:52.000+08:00,4.731
2019-06-02T10:35:07.000+08:00,4.72
2019-06-02T10:41:54.000+08:00,4.731
2019-06-02T10:42:40.000+08:00,4.721
2019-06-02T11:07:24.000+08:00,4.713
2019-06-02T11:07:30.000+08:00,4.725
2019-06-02T11:12:48.000+08:00,4.714
2019-06-02T11:13:32.000+08:00,4.728
2019-06-02T11:14:37.000+08:00,4.718
2019-06-02T11:50:52.000+08:00,4.71
2019-06-02T11:51:49.000+08:00,4.722
2019-06-02T11:53:03.000+08:00,4.71
2019-06-02T11:54:25.000+08:00,4.724
2019-06-02T11:54:26.000+08:00,4.714
2019-06-02T12:01:28.000+08:00,4.707
2019-06-02T12:01:49.000+08:00,4.718
2019-06-02T12:05:09.000+08:00,4.707
2019-06-02T12:05:11.000+08:00,4.719
2019-06-02T12:07:00.000+08:00,4.708
2019-06-02T12:07:27.000+08:00,4.719
2019-06-02T12:12:24.000+08:00,4.708
2019-06-02T12:13:47.000+08:00,4.719
2019-06-02T12:15:02.000+08:00,4.708
2019-06-02T12:16:24.000+08:00,4.719
2019-06-02T12:19:00.000+08:00,4.708
2019-06-02T12:19:54.000+08:00,4.719
2019-06-02T12:21:49.000+08:00,4.709
2019-06-02T12:22:04.000+08:00,4.719
2019-06-02T12:29:21.000+08:00,4.708
2019-06-02T12:29:26.000+08:00,4.722
2019-06-02T12:29:31.000+08:00,4.711
2019-06-02T12:32:12.000+08:00,4.722
2019-06-02T12:33:14.000+08:00,4.709
2019-06-02T12:34:35.000+08:00,4.72
2019-06-02T12:35:44.000+08:00,4.709
2019-06-02T12:45:23.000+08:00,4.703
2019-06-02T12:45:33.000+08:00,4.713
2019-06-02T12:49:12.000+08:00,4.702
2019-06-02T12:50:03.000+08:00,4.714
2019-06-02T12:52:06.000+08:00,4.7
2019-06-02T12:52:07.000+08:00,4.711
2019-06-02T12:54:37.000+08:00,4.7
2019-06-02T12:54:49.000+08:00,4.711
2019-06-02T12:57:01.000+08:00,4.701
2019-06-02T12:57:13.000+08:00,4.713
2019-06-02T12:57:15.000+08:00,4.7
2019-06-02T12:57:42.000+08:00,4.711
2019-06-02T12:59:40.000+08:00,4.7
2019-06-02T13:00:28.000+08:00,4.711
2019-06-02T13:07:08.000+08:00,4.7
2019-06-02T13:07:21.000+08:00,4.71
2019-06-02T13:08:54.000+08:00,4.711
2019-06-02T13:11:16.000+08:00,4.7
2019-06-02T13:11:21.000+08:00,4.711
2019-06-02T13:12:17.000+08:00,4.701
2019-06-02T13:12:44.000+08:00,4.711
2019-06-02T13:14:09.000+08:00,4.701
2019-06-02T13:14:52.000+08:00,4.711
2019-06-02T13:17:03.000+08:00,4.7
2019-06-02T13:17:38.000+08:00,4.711
2019-06-02T13:28:40.000+08:00,4.72
2019-06-02T13:29:15.000+08:00,4.709
2019-06-02T13:30:31.000+08:00,4.721
2019-06-02T13:30:40.000+08:00,4.71
2019-06-02T13:31:02.000+08:00,4.711
2019-06-02T13:31:05.000+08:00,4.721
2019-06-02T13:31:20.000+08:00,4.711
2019-06-02T13:31:39.000+08:00,4.71
2019-06-02T13:33:21.000+08:00,4.72
2019-06-02T13:34:56.000+08:00,4.709
2019-06-02T13:36:53.000+08:00,4.719
2019-06-02T13:38:02.000+08:00,4.709
2019-06-02T13:44:47.000+08:00,4.7
2019-06-02T13:47:07.000+08:00,4.698
2019-06-02T14:04:12.000+08:00,4.69
2019-06-02T14:05:09.000+08:00,4.7
2019-06-02T14:06:19.000+08:00,4.689
2019-06-02T14:06:50.000+08:00,4.7
2019-06-02T14:08:05.000+08:00,4.69
2019-06-02T14:09:06.000+08:00,4.7
2019-06-02T14:09:25.000+08:00,4.69
2019-06-02T14:12:05.000+08:00,4.7
2019-06-02T14:12:40.000+08:00,4.69
2019-06-02T14:13:17.000+08:00,4.688
2019-06-02T14:14:10.000+08:00,4.698
2019-06-02T14:16:47.000+08:00,4.703
2019-06-02T14:17:32.000+08:00,4.692
2019-06-02T14:19:37.000+08:00,4.686
2019-06-02T14:19:44.000+08:00,4.696
2019-06-02T14:24:17.000+08:00,4.704
2019-06-02T14:24:52.000+08:00,4.692
2019-06-02T14:26:36.000+08:00,4.702
2019-06-02T14:27:26.000+08:00,4.691
2019-06-02T14:28:26.000+08:00,4.702
2019-06-02T14:29:14.000+08:00,4.69
2019-06-02T14:30:48.000+08:00,4.7
2019-06-02T14:33:18.000+08:00,4.69
2019-06-02T14:33:31.000+08:00,4.7
2019-06-02T14:38:04.000+08:00,4.69
2019-06-02T14:38:12.000+08:00,4.702
2019-06-02T14:39:44.000+08:00,4.691
2019-06-02T14:40:10.000+08:00,4.702
2019-06-02T14:41:07.000+08:00,4.692
2019-06-02T14:42:17.000+08:00,4.703
2019-06-02T14:42:38.000+08:00,4.707
2019-06-02T14:42:56.000+08:00,4.695
2019-06-02T14:42:58.000+08:00,4.692
2019-06-02T14:51:15.000+08:00,4.703
2019-06-02T14:51:55.000+08:00,4.693
2019-06-02T14:57:41.000+08:00,4.703
2019-06-02T15:02:22.000+08:00,4.705
2019-06-02T15:03:24.000+08:00,4.693
2019-06-02T15:03:39.000+08:00,4.703
2019-06-02T15:06:51.000+08:00,4.692
2019-06-02T15:23:56.000+08:00,4.703
2019-06-02T15:25:00.000+08:00,4.714
2019-06-02T16:00:16.000+08:00,4.703
2019-06-02T16:00:17.000+08:00,4.704
2019-06-02T16:00:22.000+08:00,4.713
2019-06-02T16:00:27.000+08:00,4.715
2019-06-02T16:31:53.000+08:00,4.704
2019-06-02T16:33:09.000+08:00,4.715
2019-06-02T16:33:31.000+08:00,4.704
2019-06-02T16:35:38.000+08:00,4.715
2019-06-02T16:37:24.000+08:00,4.704
2019-06-02T16:37:26.000+08:00,4.714
2019-06-02T16:37:53.000+08:00,4.715
2019-06-02T16:38:01.000+08:00,4.703
2019-06-02T16:38:10.000+08:00,4.714
2019-06-02T16:45:20.000+08:00,4.704
2019-06-02T16:45:41.000+08:00,4.714
2019-06-02T16:47:07.000+08:00,4.704
2019-06-02T16:47:08.000+08:00,4.704
2019-06-02T16:48:17.000+08:00,4.714
2019-06-02T16:48:32.000+08:00,4.705
2019-06-02T16:48:55.000+08:00,4.704
2019-06-02T16:57:46.000+08:00,4.714
2019-06-02T16:58:06.000+08:00,4.703
2019-06-02T17:06:52.000+08:00,4.713
2019-06-02T17:07:18.000+08:00,4.703
2019-06-02T17:30:20.000+08:00,4.713
2019-06-02T17:31:00.000+08:00,4.702
2019-06-02T17:31:45.000+08:00,4.712
2019-06-02T17:33:18.000+08:00,4.7
2019-06-02T17:33:21.000+08:00,4.711
2019-06-02T17:38:35.000+08:00,4.716
2019-06-02T17:38:39.000+08:00,4.705
2019-06-02T17:41:41.000+08:00,4.698
2019-06-02T17:42:09.000+08:00,4.709
2019-06-02T17:46:50.000+08:00,4.698
2019-06-02T17:48:21.000+08:00,4.709
2019-06-02T17:48:29.000+08:00,4.699
2019-06-02T17:48:49.000+08:00,4.694
2019-06-02T17:48:58.000+08:00,4.705
2019-06-02T17:58:32.000+08:00,4.709
2019-06-02T17:58:51.000+08:00,4.699
2019-06-02T18:02:47.000+08:00,4.709
2019-06-02T18:03:38.000+08:00,4.698
2019-06-02T18:04:14.000+08:00,4.709
2019-06-02T18:05:04.000+08:00,4.698
2019-06-02T18:05:07.000+08:00,4.708
2019-06-02T18:13:10.000+08:00,4.697
2019-06-02T18:14:01.000+08:00,4.692
2019-06-02T18:14:04.000+08:00,4.703
2019-06-02T18:14:10.000+08:00,4.707
2019-06-02T18:18:18.000+08:00,4.697
2019-06-02T18:19:38.000+08:00,4.708
2019-06-02T18:20:04.000+08:00,4.697
2019-06-02T18:27:11.000+08:00,4.693
2019-06-02T18:28:17.000+08:00,4.705
2019-06-02T18:29:24.000+08:00,4.695
2019-06-02T18:56:36.000+08:00,4.706
2019-06-02T18:58:48.000+08:00,4.696
2019-06-02T19:24:50.000+08:00,4.706
2019-06-02T19:25:10.000+08:00,4.696
2019-06-02T19:26:25.000+08:00,4.706
2019-06-02T19:27:15.000+08:00,4.695
2019-06-02T19:28:56.000+08:00,4.706
2019-06-02T19:29:11.000+08:00,4.694
2019-06-02T19:29:41.000+08:00,4.704
2019-06-02T19:33:46.000+08:00,4.693
2019-06-02T19:33:57.000+08:00,4.704
2019-06-02T19:36:22.000+08:00,4.708
2019-06-02T19:37:05.000+08:00,4.697
2019-06-02T19:38:18.000+08:00,4.708
2019-06-02T19:42:23.000+08:00,4.715
2019-06-02T19:43:26.000+08:00,4.705
2019-06-02T19:43:57.000+08:00,4.716
2019-06-02T19:45:36.000+08:00,4.706
2019-06-02T19:45:48.000+08:00,4.718
2019-06-02T19:46:25.000+08:00,4.719
2019-06-02T19:46:31.000+08:00,4.708
2019-06-02T19:46:44.000+08:00,4.719
2019-06-02T19:47:33.000+08:00,4.709
2019-06-02T19:47:49.000+08:00,4.705
2019-06-02T19:48:21.000+08:00,4.716
2019-06-02T19:48:47.000+08:00,4.719
2019-06-02T19:49:38.000+08:00,4.708
2019-06-02T19:50:14.000+08:00,4.719
2019-06-02T19:50:17.000+08:00,4.708
2019-06-02T19:50:35.000+08:00,4.721
2019-06-02T19:51:25.000+08:00,4.709
2019-06-02T19:52:57.000+08:00,4.72
2019-06-02T19:53:42.000+08:00,4.708
2019-06-02T19:55:32.000+08:00,4.719
2019-06-02T19:55:49.000+08:00,4.708
2019-06-02T19:56:07.000+08:00,4.718
2019-06-02T19:56:09.000+08:00,4.708
2019-06-02T19:56:13.000+08:00,4.706
2019-06-02T19:56:40.000+08:00,4.716
2019-06-02T19:56:51.000+08:00,4.718
2019-06-02T19:59:04.000+08:00,4.707
2019-06-02T19:59:21.000+08:00,4.718
2019-06-02T20:03:55.000+08:00,4.707
2019-06-02T20:03:59.000+08:00,4.717
2019-06-02T20:06:19.000+08:00,4.707
2019-06-02T20:06:23.000+08:00,4.706
2019-06-02T20:07:12.000+08:00,4.717
2019-06-02T20:07:48.000+08:00,4.707
2019-06-02T20:07:56.000+08:00,4.707
2019-06-02T20:08:37.000+08:00,4.717
2019-06-02T20:08:40.000+08:00,4.707
2019-06-02T20:12:40.000+08:00,4.717
2019-06-02T20:13:04.000+08:00,4.719
2019-06-02T20:14:39.000+08:00,4.708
2019-06-02T20:16:33.000+08:00,4.706
2019-06-02T20:17:12.000+08:00,4.717
2019-06-02T20:17:15.000+08:00,4.719
2019-06-02T20:17:40.000+08:00,4.728
2019-06-02T20:17:47.000+08:00,4.729
2019-06-02T20:18:47.000+08:00,4.739
2019-06-02T20:18:56.000+08:00,4.74
2019-06-02T20:30:35.000+08:00,4.729
2019-06-02T20:31:19.000+08:00,4.741
2019-06-02T20:33:16.000+08:00,4.729
2019-06-02T20:34:17.000+08:00,4.74
2019-06-02T20:34:44.000+08:00,4.729
2019-06-02T20:36:02.000+08:00,4.728
2019-06-02T20:40:30.000+08:00,4.739
